"Column0","smiles","targets"
3498,"CC(c1ccccc1)N1CCC([2H])([2H])OP1(N(CCCl)CCCl)=O",0
3500,"CC(C)(C)OC(=NC(C)(c1cccc(Br)c1)c1cc[nH]n1)O",0
3501,"Cc1ccc(O)cc1Nc1ccnc2c1C(O)=Nc1cc(CNCCO)ccc1N2",0
3502,"CCn1c(Br)c2c(c(O)ncn2)n1",0
3507,"COC(c1nc(-c2ccccc2)n(-c2ccc(Cl)cc2)n1)=O",0
3509,"CN(C)S(c1cccc(Nc2nccc(=Nc3c4cc(F)ccc4[nH]n3)[nH]2)c1)(=O)=O",0
3510,"C=C(C)C(=O)OC1C2CC3C(C2C(=O)OC2(CC(=O)OC)COC(C)(C)OC2)C(=O)OC31",0
3511,"CC1(C)CN(Cc2ccccc2)C(CF)CO1",0
3517,"Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)C(CN)C1",0
3519,"CS(=O)(=O)OCCC(c1ccccc1)c1ccc2c(c1)c(C#N)c[nH]2",0
3520,"CCOC(CN(CC(=O)OCC)c1ncc(C(C)=NOCc2ccc(C(F)(F)F)cc2)o1)=O",0
3521,"Cc1cc(Br)ccc1N1CCc2cnn(C)c2C1=O",0
3523,"CCCC(=NCc1cccc2c1CN(C1CCC(O)=NC1=O)C2=O)O",0
3530,"CC1CCN(S(c2ccc(-c3cc4c(nc3)[nH]c(CCc3cc(OC)ccn3)n4)cc2)(=O)=O)CC1",0
3531,"c1ccc2c(c1)c(-c1c(Cl)cnc(NC3CCC(Cn4cc(N)cn4)(O)CC3)n1)c[nH]2",0
3532,"CC1(C)C(C)(C)OB(c2ccc(F)c3c(=O)c4ccccc4sc23)O1",0
3533,"Cc1cc2c(cc1C)C1c3cc(C(=NCc4c(C)cc(=N)[nH]c4C)O)ccc3C2O1",0
3537,"CC(Cc1nc(-c2ccc(OCc3ccc(OC)cc3)cn2)no1)C(=NC1=C(C(=O)O)CCCC1)O",0
3539,"c1cc(F)cc(Oc2ccc(Oc3c(C(N)=O)cc(NC4CCNC4)cn3)cc2)c1",0
3541,"c1ccc(C[C@@H]([C@H](C(N2C[C@H](O)[C@H](O)C2)=O)O)NC(c2cc3cc(Cl)ncc3[nH]2)=O)cc1",0
3542,"CCCCN=C(c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1C(=O)O)O",0
3543,"c1ccc(CC(CCC2CCC(=O)N2CCOc2ccc(C(O)=O)cc2)O)cc1",0
3544,"CCCCCC=CCCCCCOS(C)(=O)=O",0
3548,"CCOC(CCc1cn(Cc2ccccc2)nc1OCC)=O",0
3549,"Cc1ccc(S(=O)(=O)SCCCO)cc1",0
3550,"COc1cc([N+]([O-])=O)ccc1S(CCCOS(C)(=O)=O)(=O)=O",0
3552,"CS(c1ccc(-c2cc(F)c(OC3CCC(N)CC3)c(F)c2)cc1)(=O)=O",0
3553,"c1cc(-c2ccc(C(CCC(=O)O)=NO)cc2)ccc1C#N",0
3554,"c1cc2c(c(F)c1)nc(O)n(C1CCNCC1)c2=O",0
3556,"c1cnn(-c2ccc(-c3ccc(C4CCNCC4)nn3)c(O)c2)c1",0
3558,"CC(C1=CCc2cc(OC)ccc21)C(=O)O",0
3559,"CCC(C1CC(O)c2nc(C(=O)OCC)nn21)=O",0
3560,"CC(N1CCCC(Nc2ncc(C(c3ccccc3OC)=O)c(=N)[nH]2)C1)=O",0
3561,"c1ccc2c(c1)C1(COc3cc4c(cc31)OCO4)C(=O)N2Cc1ccc(C(O)=O)cc1",0
3563,"COc1ccc(C(Nc2cc(-c3ccc(CNCCO)s3)ccc2N)=O)cc1",0
3566,"c1ccc2c(c1)c(=O)cc(NCCO)c(O)n2",0
3567,"Cc1cn(C)c2ccc(CC(=O)O)cc12",0
3569,"c1ccc2c(c1)-c1ccc(N)cc1S2(=O)=O",0
3570,"CC(C)(c1ccc(N2CCCC2=O)cc1)C(N1CC[C@]2(C1)c1ccccc1C(=O)O2)=O",0
3571,"CC(C)(C)OC(Cc1ccccc1OCc1cc(C(=O)OC)cc(Br)c1)=O",0
3573,"c1cc(C(=Nc2cc(Cl)cc3c4c(N)cncc4[nH]c32)O)cnc1",0
3577,"CCOC(c1c2c(n(-c3cccc(Br)c3)n1)CCCC2(C)O)=O",0
3579,"Cc1ccc(Br)c(C)c1CC(Cl)=O",0
3580,"CCC1(CC)CCc2ccc(N)cc2N1",0
3581,"CC(C)(C)OC(N1CC(F)(F)CC[C@H]1CCC(=O)O)=O",0
3583,"CC(c1csc(Cn2ncc([N+]([O-])=O)n2)n1)(F)F",0
3584,"c1c2cc(C(=O)O)oc2c([N+]([O-])=O)c(O)c1O",0
3589,"Cc1cc(C(=N)O)cnc1N1CCN(c2cc(-c3ccc(F)cc3)nc(N3CCCC3C)n2)[C@H](C)C1",0
3590,"Cc1c(C#N)c2nc3c(cccn3)n2c(N2CC(NC)C2)c1-c1ccccc1",0
3591,"CCCCOC(c1c(O)c2ccccc2c(C#N)n1)=O",0
3593,"CC(c1ccc2c(c1)CCC2)NCc1ccc(C(F)(F)F)nc1",0
3594,"CCOC(Cc1c(C)nc(-c2ccc(C(F)(F)F)cc2)s1)=O",0
3597,"CCOC(C1CCc2cc(N)cnc21)=O",0
3600,"c1cc(-c2cc(C(=O)O)nn2-c2ccc(Cl)cc2)cc(F)c1",0
3602,"CC(C)c1cc(C(N2CCC(c3cc(-c4cnn(C)c4)ccn3)C2)=O)n[nH]1",0
3604,"Cc1c(C(=O)O)cc(-c2ccc(N=C(Cc3cc(O)c(O)c(O)c3)O)cc2N)o1",0
3605,"Cc1ccnc2c1n(C)c(=O)n2-c1ccc(O)cc1",0
3609,"CC(C)C1Cc2cc(OCCOC)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21",0
3612,"c1ccc(Cc2nc3ccc(CN)cc3[nH]2)cc1",0
3616,"CCOC([C@@H]1CC2(CC(F)(F)C2)CN1C(=O)OCc1ccccc1)=O",0
3617,"CCCS(c1ccc(C)c(C#Cc2cc(Cl)ccc2OC(CC)C(=O)O)c1)(=O)=O",0
3618,"CC(C)c1c(C(=NCCC(C(F)(F)F)O)O)c(C)cc(N2CCOCC2)n1",0
3619,"CC(C)n1cc(COc2ccc3c(c2)CCN3C(CNCCC(=O)O)=O)c(C(F)(F)F)n1",0
3623,"C1CCOC(OCCOc2ccc(CC(=N)O)c3c2cco3)C1",0
3624,"c1cc(C2(Cn3cncn3)OCC(CCl)O2)c(OC(F)F)cc1Cl",0
3627,"CCC1(CC(=O)O)CCc2ccc(OC)cc21",0
3628,"c1ccc(-c2nc3ccc(-c4cccc5c(N)c(C(=N)O)nnc45)cc3[nH]2)cc1",0
3629,"CC(CN1CCn2c(cc(COc3ccccc3)n2)C1=O)O",0
3632,"C1CC(F)(F)CCC1Nc1cc(OC2CC(F)(F)C2)nc(-n2ccc(CF)n2)n1",0
3636,"c1ccc2c(c1)ccnc2N=C(c1ccc(N)c([N+]([O-])=O)c1)O",0
3637,"COCCn1c2ccc(N=C(c3c(C(F)(F)F)oc(-c4ccccc4)n3)O)cc2c(O)n1",0
3640,"CC(C)Oc1cc2c(cc1N=c1c3cc(S(c4ccc(C)cc4)(=O)=O)[nH]c3[nH]cn1)cn[nH]2",0
3642,"C=CCOC(N1CCN(C(=O)OC(C)(C)C)C[C@H](C)O1)=O",0
3645,"CC(C)(C)OC(N1C(=O)CCC(N2CCN(c3ccc(C=O)cc3)C2=O)C1=O)=O",0
3648,"C1CCN(c2c(Cl)cc(Cl)cn2)c2nc3c(Cl)ccc(CO)c3n2C1",0
3651,"c1cc2ccc(C(=O)O)cc2c(Br)c1",0
3653,"CCOC(c1cn(C2CC2)c2c3c(c(F)cc2c1=O)N1C[C@H](O)C[C@H]1CCC3)=O",0
3654,"C=Cc1cc(F)c(C(C)(C)C(F)(F)F)c(F)c1",0
3655,"CCc1nc2cnc3cc(CCN4C(=O)c5ccccc5C4=O)ccc3c2n1CC(C)(C)O",0
3656,"CCOC(c1cnn2c(Cl)c(C(N3CCC(c4ccccc4)(F)CC3)=O)cnc12)=O",0
3661,"C#CCOc1ccc(CC(C(=NCc2ccc(C(F)(F)F)cc2)O)F)cc1OC",0
3662,"CCCCCCCCc1ccc2c(c1)CC(C(CO)N)C2",0
3663,"COc1ccc(F)c(F)c1C(c1cnc(N[C@@H]2CCN(S(C)(=O)=O)C[C@H]2O)[nH]c1=N)=O",0
3668,"Cc1cccc(CC(N2CCc3cc(-c4cn(C5CCNCC5)c5c4c(N)ncn5)ccc32)=O)c1",0
3676,"C1C[C@@H](N)C2(C1)CCN(c1cnc(Sc3cc[nH]c(=N)c3Cl)c(N)n1)CC2",0
3678,"COC(c1ccc(C#CCN2[C@@H](C(=O)O)CCC2=O)s1)=O",0
3679,"COc1ccccc1-c1c2cc(-c3cc(C(=O)O)c(O)c(Cl)c3)cnc2n[nH]1",0
3681,"c1cc(N)c(C=O)c(F)c1Br",0
3682,"CCOc1c(C(C)(C)O)cc(Cl)c(F)c1C1CCOCC1",0
3683,"COCC1(CN)CCN(c2cnc3c(-c4ccccc4Cl)n[nH]c3n2)CC1",0
3684,"c1cc(B2OCCNCCO2)cc(Br)c1",0
3690,"CC(C)(C)c1nc2ccc(Cl)c(S(C3(CO)CCOCC3)(=O)=O)c2o1",0
3692,"c1cc2c(cc1OS(C(F)(F)F)(=O)=O)OC(CNCCO)CO2",0
3695,"CCOC(c1c[nH]c2c(CO)cc(I)cc2c1=O)=O",0
3696,"c1ccc(COc2cc3c(c(O)c2)scn3)cc1",0
3697,"C1CCC(c2cc(CO)sc2C(F)(F)F)CC1",0
3700,"c1cc2ncc(-c3cc(N4CCOC(Cn5cnnc5)C4)ncn3)n2nc1C(F)F",0
3701,"CCOC(Cc1cccc(CCOC(Nc2ccc(C)cc2)=O)c1)C(=O)O",0
3703,"CC1(c2cccc(-c3nc4ccc(Cl)cc4o3)c2)COCC(S)=N1",0
3705,"c1cc(COc2c(C#N)c(-c3ccc(OC4CCOC4)cc3)c(C#N)c(N)n2)cc(C(=N)O)c1",0
3707,"CC(C)(C)OC(=NC(CC=O)(CC(=O)OC)C(=O)OC)O",0
3708,"COc1cc([N+]([O-])=O)c(Br)nc1Br",0
3709,"COC(c1ccccc1N1CCCC(C(=O)O)C1)=O",0
3710,"CC(C)Cn1c2c(cc(Cc3nc4ccccc4n3C)s2)c(=O)n(C)c1=O",0
3712,"COC(Cc1ccc(CCCCc2cc(F)c(F)cc2F)cc1)=O",0
3713,"CC(C)(C)[Si](c1ccccc1)(c1ccccc1)Oc1ccc2c(c1)C(N)CC2",0
3716,"CN(C)CC1CCCCC1c1cccc(O)c1",0
3717,"C[C@H]1CN(c2c3c(ncc2N)OCC3)C[C@@H](N=C(O)OC(C)(C)C)[C@@H]1O[Si](C)(C)C(C)(C)C",0
3719,"Cc1cc(C)c(N2CCN(C(c3ccc(N4CCCC4=O)cc3C(N3CCCCC3)=O)=O)CC2)nc1",0
3720,"Cc1cc2c(C(=N)O)cccc2n1-c1nc(NCc2ccccc2)c2c(n1)OCC2",0
3723,"CCOC(c1ccc2cc3n(c2c1)C(C)CNC3=O)=O",0
3725,"C1CCC(ON=C(c2csc(=N)[nH]2)C(NC2C(=O)N3C(C(=O)O)=CCS[C@H]23)=O)CC1",0
3726,"C[C@@H]1CC(O)=Nc2c(OC)ccc(-c3ccc4c(c3)c(C3CC3)nn4C)c2N1",0
3727,"Cc1cc(C#N)nc2c1c(=O)n(Cc1nn([C@H]3C[C@H](c4ccc(Cl)cc4)C3)c(=O)o1)cn2",0
3729,"CC(C)(C)[Si](C)(C)OCc1cc(N)ccn1",0
3731,"CC(C)(C)OC(N1CCCOC(CON=C([C@@H]2CC[C@@H]3CN2C(=O)N3OS(O)(=O)=O)O)C1)=O",0
3732,"c1ccc(-c2cnc(C3(N)CCNCC3)o2)cc1",0
3734,"CCNc1ccc2c(c1)nc(C(C)(C)OC)n2CC1CCOCC1",0
3736,"c1ccc(CCN)c(CCc2ccc(Br)cc2)c1",0
3738,"CCOP(Cc1nnc2c(=O)[nH]c3cc(C(F)(F)F)ccc3n12)(O)=O",0
3739,"COc1ccc2c(c1)c(Cl)c(C(=N)O)cn2",0
3743,"CC(C)(C)OC(N1CC[C@H]1COc1cc(-c2cccc(CCCO)c2)cnc1)=O",0
3745,"C1CCN(Cc2ccc(-c3cn(Cc4ccc(C=CC(=NO)O)cc4)nn3)cc2)C1",0
3748,"CCSc1c(C(=N)O)cnn2cc(-c3n[nH]nn3)cc12",0
3749,"Cc1c(S(Nc2ccc(Cl)cc2[N+]([O-])=O)(=O)=O)c(C)on1",0
3751,"c1cc2c(cc1F)c(=N)[nH]n2-c1c(F)cc(F)cn1",0
3752,"c1cc(F)ccc1CN1CC2(CC(=O)c3cc(/C=C/C(=NO)O)ccc3O2)C1",0
3753,"Cc1c2nc(-c3c(NC[C@H](c4cccc(Cl)c4)O)ccnc3O)nc-2[nH]c(N2CCNCC2)n1",0
3756,"c1cc(Oc2ccc(S(CF)(=O)=O)c3c2CCC3O)c2ccsc2c1",0
3757,"Cc1ccn(-c2ccc(N=C(c3cc(C)nn3C)O)cc2)c(=O)c1N1CCc2c(c[nH]c(=N)n2)C1",0
3758,"CC(C)S(Cc1cc(NC(C(C)(C)C)=O)ccc1Oc1cc(CC(=O)O)ccc1OC)(=O)=O",0
3759,"CC(C)[C@@H](C(=O)OC)NS(c1ccc2c3ccc(B4OC(C)(C)C(C)(C)O4)cc3oc2c1)(=O)=O",0
3763,"CC(C)(C)OC(N1Cc2cc(N(C)C)cc(B3OC(C)(C)C(C)(C)O3)c2C1)=O",0
3765,"COc1nc2c(C(=N)O)cccc2n1-c1nc2c(c(=NCc3ccccc3)[nH]1)COCC2",0
3766,"COc1cc(C(N2C(C=O)Cc3ccc([N+]([O-])=O)cc32)=O)c([N+]([O-])=O)cc1OCc1ccccc1",0
3767,"Cc1cc(OC)nc(C)c1-c1ccc2c(c1)nc(O)c1cnn(C3CCOCC3)c21",0
3768,"CC(C)Sc1c2c(c(C(N)=O)s1)CCc1c-2oc(C)n1",0
3770,"CC(C)(Cc1c2cccnc2n[nH]1)C(=O)OC",0
3771,"C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3c(c2)c(C(=N)O)c[nH]3)n1",0
3772,"CC(C)(C)OC(N1CC(C(Nc2ccc(Cl)cc2)=O)CC(=O)C1)=O",0
3773,"CO[C@@H](Cc1ccc(OCCCOc2ccc(-c3ccc(C(O)=O)cc3)cc2)cc1)C(=O)O",0
3774,"CC(C)(c1ccc(-c2cc(C#N)cnc2)cc1)C(=NCC(c1ccco1)O)O",0
3775,"c1cc2c(c3c1CCN=C3O)scn2",0
3777,"CCc1c([N+]([O-])=O)c2cccc(Br)n2n1",0
3780,"CC1(Oc2ccc3cnn(-c4cc(N5C[C@@H]6C[C@H]5CO6)nc(OC)n4)c3c2)CC1",0
3781,"CCOC(c1cc2cc(-c3ccc(Cl)cc3)ccc2o1)=O",0
3782,"CC(C)Cc1cc(-c2nc(-c3ccc(CC(=NCCO)O)cc3)no2)cc(C)n1",0
3783,"Cc1cc(-c2ccc(CN3CC(Cl)C3)c(OC)c2)cn(C)c1=O",0
3785,"C[C@@H]1CN(c2c(CO)cc3c(C(=N)O)noc3c2F)C[C@@H](C)O1",0
3786,"CC1(O)CCCc2cc(Br)ccc21",0
3787,"Cc1c(C2=NC(c3cccc(OCC(CNC)O)c3)=NC(C(=NCC3CCOCC3)O)C2)c(C)on1",0
3788,"c1cc(-n2c3c(cc4c(c3F)ncs4)nc2O)c(F)cc1I",0
3789,"CC(=O)Oc1cc([N+]([O-])=O)c(C(=O)O)cc1OC",0
3794,"c1cc(N2CCN(c3ncn(CO)c(=O)n3)CC2)ccc1F",0
3795,"CCOC(c1c2cc(Br)c(N(C)S(C)(=O)=O)cc2oc1-c1ccc(F)cc1)=O",0
3797,"CCC1Cc2cc(OCC3(C#N)CC3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21",0
3798,"Cc1cc(=NC2CCC(F)(F)CC2)[nH]c(CC#N)n1",0
3801,"CC(c1ccc(C(c2cccs2)=O)cc1)C(=NCCO)O",0
3802,"C1CC(CCl)=Cc2cc(Br)ccc2C1",0
3803,"CSc1ncc(C=NO)c(OCc2ccccc2)n1",0
3804,"CC(C)n1cnc2c(Nc3ccc(C(O)(P=O)P(O)(O)=O)cc3)nc(C3CCCC3)nc21",0
3805,"CC(c1cccc(C(F)(F)F)c1)=C(c1ccccc1C(=NOC)N1CCCN=C1)ON",0
3806,"C[C@H]1COCCN1c1cc(C2(S(C)(=O)=O)CCOCC2)nc(Cl)n1",0
3808,"CN1C(=O)C2(c3cc(O)ccc3O[C@]23CC[C@@H](OC)CC3)N=C1O",0
3812,"CS(Nc1ccc(Br)cc1[N+]([O-])=O)(=O)=O",0
3813,"CCCCN=C([C@@H]1C[C@H]1c1ccccc1)O",0
3818,"c1cc(Cn2ccc(-c3c[nH]c4c3cc(N3CCNCC3)cn4)cc2=O)cc(Cl)c1",0
3822,"c1ccc2c(c1)c(N)cc(Br)n2",0
3823,"CC1=C(Cc2ccc(-c3ccc(OC)cc3)c(C(N3CCCCC3)=O)c2)C(=O)C(OC)=C(OC)C1=O",0
3825,"CC1(C)Oc2cc(CNC=C3c4cc(Br)ccc4C(O)=NC3=O)cc(O)c2O1",0
3826,"COC(c1cc(C(F)(F)F)sc1)=O",0
3827,"c1cc(O)c(-c2nc(CC(=O)O)cs2)cc1Cl",0
3828,"Cc1c(C=O)[nH]c2c1C(=O)N(CC1(O)CCN(C)CC1)CC2",0
3830,"Cc1c2cc(CCCCn3cc(C(=O)O)nn3)nnc2[nH]c1C1CC1",0
3831,"CC(C)(C)OC(c1ccc(CN=C(O)OCc2ccccc2)cc1CC=O)=O",0
3832,"C1CN(c2cc3cc(Cc4cc(C(=O)O)ccn4)ccc3nc2)C1",0
3834,"CCCCCCCCCCCCCN1CCC(CN)CC1",0
3837,"Cc1c(F)cccc1N1c2ccccc2N(CCCNC)S1(=O)=O",0
3840,"CC(C)(c1cc(NC(C(C)(C)S(C2CCOCC2)(=O)=O)=O)on1)C(=N)O",0
3841,"Cc1cc(F)c(C(CN2CCC(N=c3c4c[nH][nH]c-4ncn3)CC2)(F)F)nc1",0
3845,"Cc1c(O)c2cc(F)cc(F)c2nc1O",0
3847,"C1CC(C(F)(F)F)(O)CN(CCc2nc3c4ccc5c(c4[nH]c(=N)n3n2)OC(F)(F)O5)C1",0
3848,"Cc1cccc(C(Cc2ccc3c(c2)c(OC)ccn3)=O)n1",0
3849,"Cc1ccccc1CCn1c(=O)nc(O)c(=O)[nH]1",0
3853,"CN1CCc2ccc(CCn3ccc(OCc4ccccc4)cc3=O)cc2CC1",0
3855,"Cc1ccc2c(c1)c(N=C(C1CCN1)O)cc(N1CCS(=O)(=O)c3ccccc3C1)n2",0
3856,"c1ccc(C(=NC2=N[C@@]3(c4cc(Br)ccc4F)CO[C@H](CO)[C@H]3CS2)O)cc1",0
3857,"c1c2c(I)n[nH]c2nnc1Cl",0
3858,"COCCOc1cc(N)ccc1Br",0
3864,"CCCCCCc1cc(B(O)O)cc2c1OCC2(C)C",0
3865,"c1c(Cl)cc(I)c(O)c1C(=O)O",0
3868,"CC#C[C@@H](CC(=O)[O-])c1ccc(OCC2=CCCC3(CCCCC3)C2)cc1",0
3869,"CC1=C(Cc2ccc(Oc3ccccc3)c(C(N3CCCCC3)=O)c2)C(=O)C(OC)=C(OC)C1=O",0
3870,"CCS(C1(c2cc(N3CCOC[C@H]3C)nc(Cl)n2)CCOCC1)(=O)=O",0
3872,"CC(C)(C)OC(N1CCN(c2ncc(OCc3c[nH]c(=N)nc3)cn2)CC1)=O",0
3873,"c1ccc(-n2cc(-c3ccncc3)c(-c3cccc(C(=O)O)c3)n2)cc1",0
3874,"c1cc(Nc2c3ccncc3oc2-c2ncccn2)c2c(c1)[nH]nc2CCCN",0
3875,"C1CCN(CC2COc3ccc(F)cc3O2)CC1",0
3876,"c1cc(I)ncc1O",0
3877,"COc1cc(OC)c(F)c(N2Cc3c[nH]c4nccc-4c3N(CCO)C2=O)c1F",0
3879,"CCC(C)n1c2cc(Cl)ncc2c(N2CC3(C2)COC3)n1",0
3881,"Cc1cc(Oc2cnc(C(=N)O)cn2)cc2c1C(CC(=O)O)OB2O",0
3883,"C[C@H](c1ncco1)N=C(c1c[nH]c2c1nc(-c1c3ccc(F)cn3cn1)cn2)O",0
3884,"CN1c2cc(-c3cc(O)ccc3C#N)ccc2N(CC2CC2(F)F)S1(=O)=O",0
3885,"c1ccc(Cl)c(-c2cccc3c2O[C@H](CN)CN3)c1",0
3886,"COC(c1ccc(NC(c2ccc(F)cc2)=O)c2c1CN=C2O)=O",0
3889,"Cc1c(-c2ccccc2)cccc1-c1cn2cc(CNCCO)cnc2n1",0
3891,"COCCCc1cc(Cl)c(Cl)cc1N=C=O",0
3892,"CN(C)CCc1c[nH]c2cccc(O)c12",0
3894,"c1cc(F)cc(N(Cc2ccc(-c3nnc(C(F)(F)F)o3)cc2F)C(N2CCOCC2)=O)c1",0
3896,"C1C(C(C(F)(F)F)(F)F)(C(F)(F)F)OC(=O)O1",0
3899,"c1cc(C(=NO)O)cc2c1CCC1(CCN(C=O)C1)C2",0
3900,"CCOC(c1cc(N=C(C(F)(F)F)O)cnc1C(=O)OCC)=O",0
3902,"C(CO)Nc1c(F)cc2c(c1Cl)n(-c1cc(N)c(F)cc1F)cc(C(=O)O)c2=O",0
3903,"C1CCC(ON=C(c2csc(N=CO)n2)C(NC2C(=O)N3C(C(=O)O)=CCS[C@H]23)=O)CC1",0
3907,"Cc1ccc(Oc2ccc(C34CCC(CC3)N3CCS(=O)(=O)N=C43)cc2)cc1C#N",0
3908,"COc1nn(-c2ccc(NC(Cc3ccc(Cl)cc3)=O)cc2)c(=O)o1",0
3911,"CC1=C2C(=Nc3cc(Br)ncc3C(c3ccccc3Cl)=N2)NN1",0
3913,"CCCCN(Cc1ccccc1)c1c2c(c(N3CCS(=O)CC3)nc(=NCCO)[nH]2)ncn1",0
3916,"CCc1cccnc1-c1ccc(C(O)=O)cc1",0
3917,"CN(C)C(CCN(C)C(c1nc2c(SC)ncnc2s1)=O)=O",0
3921,"c1cnc(CN)cc1I",0
3923,"C1CN(c2cc(-c3cnco3)cc(C(F)(F)F)c2)CCC1(F)F",0
3924,"CCc1ccc2c(c1)nc(Cl)n[n+]2[O-]",0
3925,"CC(C)(C)OC(COc1cccc(C(CCc2cc(F)c(OC)c(OC)c2)=O)c1)=O",0
3927,"Cc1cc(C(NC(C(=N)O)C(=N)S)=O)cc(C)n1",0
3930,"c1cc2c(cc1Oc1ccnc3c1COC(O)=N3)[C@H]1C(C(N=[N+]=[N-])=O)[C@H]1O2",0
3932,"c1cc(Cl)ccc1Cc1c(C(=O)O)[se]c(N2CCOCC2)n1",0
3934,"CC(c1ccc(C(=O)OC)s1)N=C(NC1CCCC1)O",0
3935,"CS(N1CCC(c2cc(-c3ccc4cn(Cc5ccccc5)nc4c3)c3c(N)ncnn23)C1)(=O)=O",0
3939,"Cc1cccnc1CN(Cc1ccc(CNS(C)(=O)=O)cc1CO)Cc1c(C)cccn1",0
3940,"Cn1c(C(F)(F)F)cnc(-c2cc(O)c(Cl)cc2F)c1=O",0
3943,"COc1ccc(S(c2ccccc2)=O)cc1N",0
3946,"Cc1c(-c2c(C)nc(C(N)=O)c3c2c2ccc(Br)cc2[nH]3)cccc1N",0
3947,"CCOc1c(-c2cccc3c2CCC3=O)ccc(OC)c1OCC1CC1",0
3948,"CC(C)(C)OC(C1C(CO)CC=CCN1S(c1ccc(OC)cc1)(=O)=O)=O",0
3951,"c1ccc2c(c1)CC(COc1cccc3c1CN(C1CCC(O)=NC1=O)C3=O)CO2",0
3952,"C#CC(CC1(c2cc(C(F)(F)F)ccc2F)CC1)(C(Nc1ccc2c(c1)COC2=O)=O)O",0
3953,"c1cc(CC(=O)O)c2cccc(F)c2c1",0
3956,"CC1(C)CCC(CCBr)CC1",0
3960,"CCC(CC)(c1ccc2c(c1)[nH]c(=N)s2)c1c[nH]c2c1cccc2NS(C)(=O)=O",0
3961,"CC1=C(Cc2ccc(O)c(C(Nc3ccc(Cl)cc3)=O)c2)C(=O)C(OC)=C(OC)C1=O",0
3963,"c1cc(-c2ccn3cncc3c2)c(-c2n[nH]nn2)c(S(N)(=O)=O)c1",0
3967,"c1cc(O)ccc1-c1ccc2c(c1)cc(C(O)=O)o2",0
3968,"CS(Nc1ccc2c(c1)S(=O)(=O)NC(c1c(O)ccn(Cc3ccccc3)c1=O)=N2)(=O)=O",0
3969,"COC(CCc1ccc2cc(Cc3ccccc3)cc(N3CCNCC3)c2n1)=O",0
3972,"CC(C)(COC)C(n1c(NCc2ccc(Cl)s2)cc(C2CCNCC2)n1)=O",0
3973,"CCOC(c1cc(C#N)c2ccn(C3CC3)c2c1)=O",0
3975,"c1ccc(COc2cc(CO)nc(Cl)c2)cc1",0
3976,"Cc1cc(N=C(c2c3ccccc3n(CC3CN(C)C3)n2)O)ccc1-c1c2ccccc2c(O)nn1",0
3978,"Cc1c(C)c(=N)[nH]c(Cl)c1C(=O)OC(C)(C)C",0
3980,"CC(C)(C)c1cc(C2CC3(CCC3)C2)nc2cc(C(N3CCNCC3(C)C)=O)oc12",0
3981,"COc1cccc(OC)c1-n1c(-c2ccco2)nnc1NS(CCc1ncc(F)cn1)(=O)=O",0
3982,"COc1ccc(N)c(NC(c2nc3c(s2)CN(C(=NC#N)Nc2ccccc2)CC3)=O)c1",0
3983,"CCn1c2cc(-c3ccc(C4(O)CCCN(S(C(C)C)(=O)=O)C4)c(OC)n3)cc(F)c2cn1",0
3986,"CCCC(N1CCC2(CCC(Cc3cccs3)(N(C)C)CC2)C1)=O",0
3987,"Cc1ccc(N=c2cc(Nc3ccc(OC)cn3)c3ncc(C#N)n3[nH]2)cc1N=C(C)O",0
3990,"c1ccc(CN2Cc3ccc(C4=CCOC4)cc3C2)cc1",0
3991,"CC(C)N1CCN(C(N(Cc2ccc(-c3nnc(C(F)(F)F)o3)cc2)c2ccccc2)=O)CC1",0
3994,"c1ccc2c(c1)c(C(N)=O)nn2CC(N1CCNC[C@H]1C(=Nc1cccc(Cl)n1)O)=O",0
3997,"CCOC(Cc1ncc2c(n1)C(C)(C)NCC2)=O",0
4002,"c1cc(N2CCN(CC(=Nc3ccc(O)cn3)O)CC2)ccc1Cl",0
4003,"CC(C)(C)OC(N1Cc2c3cc(S(c4ccccc4)(=O)=O)cc(Cl)c3oc2CC1CO)=O",0
4005,"C1CN(C(=O)OC2C3CC4CC2CC(O)(C4)C3)CC1c1ncc(Cl)cn1",0
4007,"c1cc2c(cc1C(=O)O)N=C(O)c1ccc(F)cc1S2",0
4009,"Cn1c(C(c2c(OC)nc(-c3cccc(F)c3)s2)=O)nnn1",0
4011,"c1c2c(c(Cl)c(NCC(C(F)(F)F)O)c1F)n(-c1cc(N)c(F)cc1F)cc(C(=O)O)c2=O",0
4012,"CC(C)Cc1ccc2c3cccnc3c(N)nc2c1",0
4015,"CS(N1C[C@H](C(=Nc2ccc(-n3ccccc3=O)cc2F)O)[C@@H](C(=O)O)C1)(=O)=O",0
4018,"COC([C@@H](CC(=O)O)N=C(O)OCc1ccccc1)=O",0
4021,"CN=C(c1coc2cc(N(C)S(C)(=O)=O)ccc12)O",0
4022,"c1ccc(C(CN)(CN2CCCCC2)c2ccccc2)cc1",0
4024,"CC(CN1CCCCC1)Oc1cc(-c2nc(C(C)(C)C)on2)ncc1C1CC1",0
4027,"CS(=O)(=O)OCC1c2ccccc2-c2ccccc2C(O)=N1",0
