,Unnamed: 0,smiles,targets
59108,59108,CC(CCc1c(C)c(O)c(C)c(C)c1OCCCC(C)(C)C(=O)O)=O,0.0
59109,59109,c1cnn(-c2ccc(I)c(C=O)c2)c1,0.0
59113,59113,CCOc1cccc(-c2cc(=O)n(C)c3ccc(C(c4ccc(Cl)nc4)(c4cncn4C)N)cc23)c1,0.0
59115,59115,Cc1ccc(N2CCC(O)CC2)cc1C(=Nc1c(C)ccc(C(=O)O)c1C)O,0.0
59120,59120,c1cc(Cl)ccc1-c1ccc2ncc(-c3nc(-c4ccc(S(N)(=O)=O)s4)no3)n2c1,0.0
59123,59123,C1CC(CN=C(c2c(O)c3c(cc(Cc4ccc(F)cc4)cn3)nc2O)O)OC1,0.0
59124,59124,c1cnc(N2CC(C#N)C2)c(Cl)c1S,0.0
59125,59125,c1cc(SC2CN(C(/C=C/c3cc4c(nc3)N=C(O)CC4)=O)C2)sc1,0.0
59126,59126,CNc1cc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1C#N,0.0
59127,59127,c1cc(N=C(Nc2cc(F)cc(F)c2)O)cc(Oc2ccc3c(c2)nc(N2CCNCC2)cn3)c1,0.0
59130,59130,COCc1cc2cc(COc3cc(CN)ccc3CC(=O)O)cc(-c3cccc(CN)c3F)c2o1,0.0
59132,59132,C(CCN1CC(O)=NC1=O)CCS(NC1(c2ccc(F)c(OCC3CCCC3)c2)CC1)(=O)=O,0.0
59135,59135,C[C@@H](C(=O)O)NC(c1cc([C@@H](CO)O)nc(-c2ccc(Oc3ccc(F)cc3)cc2)n1)=O,0.0
59137,59137,C1CN(C(Cc2nc(N3CCOCC3)cc(O)n2)=O)c2cc(F)cc(F)c21,0.0
59138,59138,CCCNC1Cc2c(cc(NS(c3ccc([C@H](C)CF)cc3)(=O)=O)cn2)OC1,0.0
59139,59139,CCCCN([C@H]1CC[C@H](C)CC1)C(=Nc1ncc(SCC(=O)O)s1)O,0.0
59140,59140,CC(C)(C)OC(=N[C@@H]1CCN(Cc2cc(N)c(C(=O)O)cc2C(F)(F)F)C1)O,0.0
59141,59141,CN1CC2(C1)CN(c1ccc(I)cc1)C2,0.0
59143,59143,CC(C)c1cc(-c2cc3c(C(F)(F)F)c[nH]c3nc2)nn1C1CN(C2COC2)C1,0.0
59144,59144,COCc1nc(=Nc2cc(Cl)nc(Cl)c2)[nH][nH]1,0.0
59150,59150,c1cc(Br)cc2c1ccc1c2c(O)nc(=N)[nH]1,0.0
59152,59152,c1ccc(-c2ccc(S(N(CCCCO)CCO)(=O)=O)cc2)cc1,0.0
59154,59154,CC(C)Cc1ccc(C(C)C(=O)OCCOC(=NC[C@H]2CC[C@H](C(=O)O)CC2)O)cc1,0.0
59156,59156,Cc1cnc(C(c2cc(Cc3ccccc3)cc(Br)c2)=O)cn1,0.0
59157,59157,COC(Cc1ccccc1)c1cnc[nH]1,0.0
59158,59158,C[C@@H]1[C@@H](c2cccc(OCCO)c2)c2cc(C(=NCCc3cccnc3)O)cc(C(=NC)O)c2O1,0.0
59159,59159,CC(c1cc2c(cn1)n(Cc1ccc(OC)cc1)cn2)N,0.0
59160,59160,c1cc(C(=N)O)c2c(c1)nc(-c1ccc(-c3ccncc3)cc1F)o2,0.0
59161,59161,c1ccc(N2CC(N)Cc3ccccc32)cc1,0.0
59167,59167,CN1CN(c2ccc(F)cc2)C2(CCNCC2)C1=O,0.0
59172,59172,COC(c1ccc2c(c1)c(Cl)cnn2)=O,0.0
59173,59173,C1Cn2c3c(cc(Br)cc3OC1)nc2-c1ccc(O)c([N+]([O-])=O)c1,0.0
59174,59174,Cc1c2c(CCOC)cccc2oc1C(O)=O,0.0
59182,59182,COc1cc(C(=O)O)c2c(c1)[nH]c(=N)s2,0.0
59183,59183,CC(C)(C)OC(N1CCC(Oc2ccc(CC#N)c(C(F)(F)F)c2)CC1)=O,0.0
59184,59184,c1ccc(CN2CCNC3(CCCCC3)C2=O)cc1,0.0
59185,59185,COc1cc2c(c3c1C1CCC3CC1)OC(CN)C2,0.0
59188,59188,CC(=Nc1ccc(CN(C(C=C2C(=O)OC(C)(C)O2)=O)OC)cc1)O,0.0
59189,59189,C[C@@H](c1cc2cccc(-c3cnn(C)c3)c2c(=O)n1C1CC1)N=c1c(C#N)c[nH]c(=N)[nH]1,0.0
59191,59191,Cc1ccc(Cl)c2c1c(C(=O)O)c[nH]2,0.0
59193,59193,Cc1cc(C(N)=O)nn1-c1ccc2c(ccn2Cc2ccc(C3CCNCC3)cc2)c1,0.0
59194,59194,CN1c2ccccc2C2(CCN(CC(Cc3ccccc3Cl)C(=O)O)CC2)C1=O,0.0
59197,59197,COc1ccc(COc2ccc3c(c2)COCC3CC=O)cc1,0.0
59198,59198,Cc1ccc(S(N2CC(N)C(O)C(C)(C)C2)(=O)=O)cc1,0.0
59200,59200,CC1C(=O)N(c2ccc(Br)cc2)C(=O)N1c1ccc(Br)cc1,0.0
59204,59204,CC(C)(C)OC(N1CCCC2(CCC(NC)C2)C1)=O,0.0
59205,59205,CCCCn1c2ccc(CO)cc2nn1,0.0
59206,59206,CCCCCc1ccc(C(N(Cc2ccc(C#N)cc2)C2CCNCC2)=O)nc1,0.0
59208,59208,CS(N1CCc2cc(OCCCC3CCN(c4n[nH]nn4)CC3)ccc2C1)(=O)=O,0.0
59210,59210,c1c(Cl)cnc2c1oc(N=c1[nH]nco1)n2,0.0
59212,59212,CCc1cn(N)c2ccc(C(F)(F)F)nc12,0.0
59214,59214,Cc1ccc(S(N2Cc3cc(OC)c(OC)cc3C(=O)C2)(=O)=O)cc1,0.0
59217,59217,CC(N=c1c(-c2ccccn2)c2[nH]c(-c3ccc4c(c3)[nH]nn4)cc(=O)n2[nH]1)=O,0.0
59220,59220,CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(Br)cc32)N=C1N,0.0
59221,59221,CN1CCN(Cc2ccc(OC)cc2)Cc2cc(C(=NO)O)ccc21,0.0
59222,59222,c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)c(=O)n4n3CC3(C4)OCCO3)n2)cc1,0.0
59225,59225,Cc1cc(-c2ccc(CBr)cc2)cnn1,0.0
59226,59226,C(=C/Br)\c1cn([C@H]2C[C@H](O)[C@@H](CI)O2)c(=O)nc1O,0.0
59227,59227,CN=C(c1c2cc(Br)c(NS(C)(=O)=O)cc2oc1C1CC1)O,0.0
59229,59229,CS(c1nnc(C23CC(N=C(COc4ccc(Cl)c(F)c4)O)(C2)C3)o1)(=O)=O,0.0
59236,59236,Cc1c(C)c(O)c(C)c2c1[nH]c(=N)s2,0.0
59238,59238,CC=C(C)c1ccc(C(C)C)cc1OC,0.0
59244,59244,CCCCCCCCCCC[C@H]([C@H](C)N)O,0.0
59246,59246,COc1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(C#N)c1OC,0.0
59249,59249,C(CCC(=NO)O)CCN=C(c1ccc2ccccc2c1)O,0.0
59250,59250,C#CCCn1c(=O)c2cc(N=CO)c(C(=O)OC)cc2nn1,0.0
59251,59251,CC(C)(c1ccc(CN)cc1[N+]([O-])=O)C(=O)OC,0.0
59252,59252,CC(C)Cc1cc(C(=O)OC)ccc1C(F)(F)F,0.0
59256,59256,C[C@@H]1c2c(cc(-c3cccc4c3[nH]c(=NC(C)(C)C)n(C3CC3)c4=O)[nH]2)C(O)=N1,0.0
59258,59258,CCC(C(=O)O)Sc1ccc(OC)c(Cl)c1Cl,0.0
59263,59263,c1ccc(-c2c(Cl)c3c(C(F)(F)F)n[nH]c3nn2)cc1,0.0
59268,59268,CC(c1cc(O)cc(S(F)(F)(F)(F)F)c1)=O,0.0
59269,59269,c1cc(C(F)(F)F)c(C(Cl)=O)nc1,0.0
59270,59270,c1cc(Br)c2c(c1)-n1cnc(C(=N)NO)c1[C@@H]1CCN1C2=O,0.0
59274,59274,COc1cc(NS(C2CC2)(=O)=O)ccc1-c1cc(-c2ccc3c(c2)CCN=C3O)c(N)nc1,0.0
59275,59275,COCCCOc1cc2c(cc1OC)C=NC(c1cccc(Cl)c1)C2,0.0
59276,59276,CCCCCn1c2c(c(=O)nc1SC)nc[nH]2,0.0
59277,59277,COc1cc2c(cc1N1CCN(CCC3CCCc4ccccc43)CC1)OCC2,0.0
59281,59281,C[Si](C)(C)CCOCn1c2cc(I)ccc2c(I)n1,0.0
59282,59282,COc1cccc(CCc2ccc(C(=O)O)c(Nc3ccccc3)c2)c1,0.0
59286,59286,C1CCC(C2COC(CCCO)C(O)=N2)CC1,0.0
59287,59287,Cc1cc(CN)cc(F)c1-c1cc2c(cn1)n(COCC[Si](C)(C)C)nc2-c1cnn(C)c1,0.0
59288,59288,CC(C)(CC(C(F)(F)F)=O)c1ccccn1,0.0
59290,59290,CC(c1cc(Br)ccc1F)(C(CO)(F)F)N,0.0
59295,59295,C(CCN=C(/C=C/c1cccnc1)O)CC1CCNCC1,0.0
59296,59296,CNCCCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O,0.0
59297,59297,c1cc(C2N(C(c3c(F)c(F)c(F)c(F)c3F)=O)CC(=O)N2O)cc(Br)c1,0.0
59299,59299,Cc1ccc(C#N)c(I)c1,0.0
59300,59300,CCN=C(c1ccc(C)c(-c2ccc3c(c2)[nH]nc3C2=CCNCC2)c1)O,0.0
59301,59301,CC1(C)C(C)(C)OB(c2cn(C)c3ccc([N+]([O-])=O)cc23)O1,0.0
59304,59304,Cc1c(-c2ccccc2)nnc(Nc2ccc(Cl)cc2)n1,0.0
59305,59305,CCOc1c(C(C)C(=O)O)cc(Cl)c(F)c1C1CCOCC1,0.0
59306,59306,Cn1c2c(cn1)Nc1c(cccn1)NC2=O,0.0
59310,59310,Cc1cc(C)cc(Oc2ccc(CO)cc2S(N2CCN(C(=O)OC(C)(C)C)CC2)(=O)=O)c1,0.0
59312,59312,CCOc1cc(C(=O)O)cc2c1ccn2C1CC1,0.0
59313,59313,CC(C)(c1cc([N+]([O-])=O)ccc1OCc1ccccc1)C(=O)O,0.0
59316,59316,C=CCOC(C1=C(c2ccc3c(c2)n(C)c(=O)o3)C[C@@H]2[C@@H]([C@@H](C)O)C(=O)N21)=O,0.0
59317,59317,c1c2cn[nH]c2c(I)cc1Br,0.0
59318,59318,CC1(CN2CCc3c(ccc(-c4ccc(OC(F)(F)F)cc4)n3)C2)Cn2cc([N+]([O-])=O)nc2O1,0.0
59320,59320,Cc1ccc(O)c(N=C(c2cn3c(n2)sc(OC)n3)O)c1,0.0
59321,59321,c1cc(N=C(c2csc3cnc(N[C@@H]4CCOC[C@@H]4N)nc23)O)nc(-n2ccnn2)c1,0.0
59324,59324,CC1(C)C(C)(C)OB(c2cccc(C(=NC)O)c2)O1,0.0
59325,59325,CC(C)Cn1c(=O)c(C(=O)OC)cc(-c2ccc(F)c(C)c2)n1,0.0
59326,59326,Cc1ccc(S(n2ccc3c(-c4ncc5c(n4)N4CCOCC4CN5)ccnc32)(=O)=O)cc1,0.0
59331,59331,Cc1ccc(S(c2cc(I)c(O)c3c2cccn3)(=O)=O)cc1,0.0
59332,59332,C1COCCN2C1CC(O)=Nc1c2cc(Cl)cn1,0.0
59333,59333,C1CCC(N=c2c3c([nH]cn3)nc(Nc3ccc(OCCCNCC(=NO)O)cc3)[nH]2)CC1,0.0
59337,59337,CCC1(CC)c2cc3c(cc2N(C)C1=O)[nH]c(-c1ccc(OC)cc1)n3,0.0
59338,59338,COc1cccc2c1CCC2N1CCCCC1,0.0
59340,59340,C1CCN(Cc2ccc(C(N=c3c4cc(Cc5cc(F)cc(F)c5)ccc4[nH][nH]3)=O)c(N)c2)CC1,0.0
59341,59341,c1cc(-c2ccc(-c3nnc(CC(=O)O)o3)cc2)cc([C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)c1,0.0
59342,59342,C1CCN(Cc2ccc(CN3CCC(N)CC3)o2)CC1,0.0
59344,59344,c1cc(COc2ccc3c(c2)N=C(O)C(CC(=N)O)C3)cc(Cl)c1,0.0
59346,59346,CCCC1(C(C)C)c2cc(Cl)ccc2N=C(O)N1C,0.0
59347,59347,c1cc(COc2ccc(CCC(=O)O)cc2Cl)nc(SCC2CC2)c1,0.0
59349,59349,c1ccc(C(F)(F)F)c(-c2cc(N)c(N)c(Cl)n2)c1,0.0
59351,59351,CNc1ccc(S(F)(F)(F)(F)F)cc1N,0.0
59354,59354,CCOC(C(c1ccc(N)c(-c2ccccc2)n1)N)=O,0.0
59355,59355,Cn1c2ccc(I)cc2c(O)c(C(=O)O)c1=O,0.0
59356,59356,COc1cc2c(c(F)c1OC)nc(C1CCNCC1)[nH]c2=N,0.0
59359,59359,CC1C(=O)N(C)c2cc(OC)c(OC)cc2C(c2cccc(C(=N)O)c2)=N1,0.0
59363,59363,COc1cn(-c2ccc(F)cc2)nc1C(O)=O,0.0
59364,59364,CC1CN(c2nc3c(cc(N)c(N4CCCCC4)n3)o2)CC(C)O1,0.0
59367,59367,Cc1cc(Br)ccc1N=C(c1c(C=O)cnn1C)O,0.0
59370,59370,CCOC(C1(C)CCC(Oc2ccc(NC(C(NN)=O)=O)cn2)CC1)=O,0.0
59371,59371,Cn1cc(N2C(c3ccc(Cl)cc3)c3c(cc(Br)n3C)C2=O)cc(Cl)c1=O,0.0
59376,59376,c1cc(-c2cccnc2)cc(-c2nc3cccc(C(=N)O)c3o2)c1,0.0
59378,59378,c1cc2c(cc1-c1nc(C(=O)O)co1)[nH][nH]c2=N,0.0
59379,59379,CC(C)C(c1ccc(N=[N+]=[N-])cc1)C(Cl)=O,0.0
59381,59381,c1ccc(Oc2cccc3c2CC(C(=O)O)O3)cc1,0.0
59384,59384,CC(C)NC[C@H]1CN(Cc2ccccc2)C[C@H]1CN(C(C)C)C(=O)OC(C)(C)C,0.0
59385,59385,CC(C)c1nc2ccccc2n1-c1nc2c(c(N3CCOCC3)n1)nc(CC1CNC1)n2C,0.0
59387,59387,CC(c1cc2c(cccn2)nc1-c1ccccc1F)O,0.0
59390,59390,Cc1cccc(C)c1CNc1cc(Cl)nc2cc(C)[nH]c12,0.0
59392,59392,c1cc2c(c(F)c1)S(=O)(=O)c1ccc(C(=O)O)cc1N=C2O,0.0
59393,59393,CC(C)(C)n1c2c(c(Cc3ccccc3)n1)c(N)ncn2,0.0
59394,59394,Cc1cc(Br)cc(C)c1C=C1C2CCC(C2)C1=O,0.0
59395,59395,CC(COc1cn2c(c1C)c(Oc1c[nH]c3nccc-3c1F)ncn2)N=[N+]=[N-],0.0
59398,59398,CC1CN(C)c2c3c(nc4cccc(c42)O1)CCCC3,0.0
59399,59399,CC(C)(C)Cn1c2ccc(-c3ccc(Cn4c(=O)n(C)c(O)n4)cc3)c(Br)c2nn1,0.0
59400,59400,CC12CCC(CI)(CC1)OC2=O,0.0
59403,59403,CN1CCN(c2cnc(C(Nc3cc(-c4ccco4)ccc3N)=O)s2)CC1,0.0
59406,59406,CC1CCN(C(=O)OC(C)(C)C)CC1c1ncc2cnc3c(cc[nH]3)n21,0.0
59407,59407,CCCCN1CCC(=C(c2ccc(C(N)=O)cc2)c2ccc(C(N(CC)CC)=O)cc2)CC1,0.0
59410,59410,C1CCN(c2cc3c(cc2Cl)NC(=O)CC(c2cccc(-n4c(CO)cnn4)c2)=N3)CC1,0.0
59411,59411,CS(Nc1ccc(-c2ccc(C(N3CCC[C@H]3CN3CCCC3)=O)cc2)cn1)(=O)=O,0.0
59414,59414,COC(c1c(-c2ccc(F)cc2)nc(S(C)(=O)=O)[nH]1)=O,0.0
59415,59415,CN1CCC(N2c3ccc([N+]([O-])=O)cc3CCC2=O)CC1,0.0
59416,59416,CC(c1cccc(Cc2nc(C(Cl)=O)co2)c1)=O,0.0
59418,59418,C[C@H]1C[C@@H](Oc2cccc(N=C(c3ccc(F)cc3Cl)O)n2)CCN1,0.0
59422,59422,c1ccc(-c2cc3n(c2)Cc2cc(Br)ccc2N=C3O)cc1,0.0
59423,59423,C1CCC(COc2ccc3c(c2)CCCCC3=O)CC1,0.0
59424,59424,c1cc(C(CO)=O)cc(Br)c1,0.0
59426,59426,Cc1cc(Br)c2cccc(O)c2n1,0.0
59428,59428,C#Cc1ccc2c(c1)c(NCCCN)cc(N1CCS(=O)(=O)c3ccccc3C1)n2,0.0
59429,59429,Cc1c(N)n2c(ccc(-c3ccccc3C(F)(F)F)n2)n1,0.0
59431,59431,C1CN(C(C(F)(F)F)=O)Cc2cc(C(F)(F)F)cc(I)c21,0.0
59434,59434,CC1(C)C(C)(C)OB(c2ccc3c(c2)c(CO)nn3C)O1,0.0
59435,59435,CCC(CC)(c1ccc2c(c1)scn2)O,0.0
59436,59436,Cc1ccc2c(c1)nc(-c1ccc(-c3ccccn3)c(OC)c1)o2,0.0
59437,59437,Cc1c(Cc2ccc(C(=O)OC)cc2)c2ccccc2n1CCN1CCCC(CO)C1,0.0
59439,59439,CC(C)(c1nc2c([nH]1)n(Cc1ccc(OC)c(OC3CCCC3)c1)c(=S)nc2O)O,0.0
59440,59440,COc1ccc2c(n1)C(CC(C1CCC(F)(F)CC1)OS(C)(=O)=O)n1cncc1-2,0.0
59444,59444,Cc1cc(-c2cc(OC)c(CN(C)C3CN(C(=O)OC(C)(C)C)C3)c(OC)c2)cn(C)c1=O,0.0
59449,59449,C[C@@H]1CN(c2c(C=O)cc3c(C(F)F)noc3c2F)C[C@@H](C)O1,0.0
59450,59450,CC1(C)c2ccc(-c3nnc(-c4ccncc4)o3)cc2N(C2COC2)C1=O,0.0
59454,59454,CCC(CC)n1cc(-c2c3ccnn3cc(-c3cnn(CC(C)(C)CO)c3)n2)cn1,0.0
59455,59455,CC(c1c(Cl)c(Cl)cc2c1nc(OC)c(OC)n2)O,0.0
59458,59458,Cc1ccc(-c2c(C(=N)O)c(N)n(-c3ccc(Br)cc3)n2)cc1,0.0
59459,59459,CN=c1cc(CC(F)(F)F)nc(Cl)[nH]1,0.0
59460,59460,c1ccc2c(c1)N=C(O)c1ccc(CC(=N)O)cc1S2,0.0
59464,59464,Cc1c2c(cnnc2O)[nH]c1-c1ccc(OC(F)F)c(OC2CC2)c1,0.0
59469,59469,c1cc2c(cc1-c1cc(C#N)cnc1)C1(COC(=N)N1)[C@H]1CC(=O)CC[C@@H]1O2,0.0
59472,59472,CC(C(=O)OC)Oc1c2c(cco2)cc2ccc(=O)oc21,0.0
59473,59473,C[C@@H]1[C@H](N=C(N(C)C)O)CCCN1c1cnc(C(N)=O)c(Nc2ccc(C3(C)CCNCC3)cc2)n1,0.0
59476,59476,Cc1cn(-c2ccc3n(c2=O)CCN(Cc2cccc(Br)c2)C3=O)cn1,0.0
59478,59478,CCCCC(C=C)(C/C=C/I)O,0.0
59479,59479,CC(N1CCC(C(=Nc2cccc(-c3cc(C(=O)O)no3)c2)O)CC1)=O,0.0
59480,59480,Cc1cc(OC)c(CN2CCc3c(Cl)cc(C(C)C4CN(C)C4)c(Cl)c3C2=O)c(O)n1,0.0
59484,59484,c1cc2c(cc1C(F)(F)F)c(NCC(=NC1CNC1)O)cc(C(F)(F)F)n2,0.0
59485,59485,Cc1cc(B2OC(C)(C)C(C)(C)O2)cc(N)c1,0.0
59486,59486,CC1(C)Oc2cc(OC)cc(-c3cccc(C=O)c3)c2C(=O)O1,0.0
59488,59488,c1cc(C(F)(F)F)cc2c1cc(C(N1CC(N3CCNCC3)C1)=O)s2,0.0
59490,59490,CCSc1c(Cc2ccc(Cl)cc2Cl)c(C)nc(C(O)=O)n1,0.0
59491,59491,CC(C)(C(=O)O)S(c1ccc2c(c1)onc2-c1ccc(Cl)cc1)=O,0.0
59492,59492,COc1ccc2cc(-c3ccccc3)nn2c1,0.0
59493,59493,Cc1cccc(/C(C)=N/OCCC=O)n1,0.0
59495,59495,COc1ccc2c(O)cc(-c3nc(C4CCC4)cs3)nc2c1Cl,0.0
59496,59496,CC(C)(C)[C@@H](c1n[nH]c(=NC(=N)O)o1)N=C(O)OC(C)(C)C,0.0
59497,59497,CCc1nc(C(=O)O)c(Cl)n1-c1c(OC)cc(CC(C)(C)C(F)(F)F)cn1,0.0
59498,59498,Cc1c(C2(C(=NO)O)CC=C(c3ccc4c(c3)nccn4)CC2)cccc1F,0.0
59499,59499,c1cc(NC(COc2nc3ccc([N+]([O-])=O)cc3[nH]2)=O)ccc1Cl,0.0
59501,59501,CCCCN=C(C(c1ccccc1)c1ccccc1)O,0.0
59503,59503,COCCNCc1cccc(Oc2ccc3c(c2)B(O)OC3CC(=O)O)c1,0.0
59504,59504,CS(Nc1cc(-c2ccc3nc(N)c(-c4ccc(F)c(C(=O)O)c4)n3n2)cnc1Cl)(=O)=O,0.0
59507,59507,CC(C)c1ccc(N(Cc2ccc(OCCOC)nc2)C(C2CCCc3c2cccc3O)=O)cn1,0.0
59509,59509,c1ccc(C(Nc2ccc(Cl)cc2)=O)c(CCc2ccncc2)c1,0.0
59512,59512,C1CC2CC1CC2C(c1c(C2CC2)ccn2cncc12)=O,0.0
59513,59513,C1C[C@@H]2c3cc(F)cnc3OCCN=C(O)c3cnn4ccc(nc34)N2C1,0.0
59514,59514,COC(c1c(C#N)nn(Cc2ccc3c(c2)cc(Cl)cn3)n1)=O,0.0
59515,59515,c1cc(F)ccc1Cc1nc(-c2ccc3c(c2)OCO3)c(N)c(Cl)n1,0.0
59516,59516,CN1CCc2c(CO)ccc(Cl)c2CC1,0.0
59517,59517,CCOC(CCC(C)(C)CCCCCO)=O,0.0
59519,59519,C1C[C@@H]2CC[C@@H](C(=O)O)CN2C(=O)c2cnc(F)cc21,0.0
59520,59520,c1ccc(CN2CCCC3(C2)N=C(O)c2cc(/C=C/C(=NOC4CCCCO4)O)ccc2O3)cc1,0.0
59521,59521,c1cc2c(nc1)N=C(O)C21Cc2ccc(C(O)=O)nc2C1,0.0
59525,59525,c1cc2cncc(Cl)c2c([N+]([O-])=O)c1,0.0
59526,59526,c1ccc2c(c1)cc(-c1ccc(CCS(Nc3ccccc3S(N)(=O)=O)(=O)=O)cc1)o2,0.0
59527,59527,CCCCc1c(CCCOc2c(CC(=O)O)cn(C)n2)cn(-c2ccc(C(F)(F)F)cn2)n1,0.0
59528,59528,CC(C(CC(F)F)(c1ccc(C(F)(F)F)cc1)n1c2cccc(NS(C)(=O)=O)c2cn1)O,0.0
59530,59530,C(OC1CN(c2c(F)cc(-c3cccc(CO)c3F)cn2)C1)([2H])([2H])[2H],0.0
59531,59531,CC1(C)COc2cccc(Oc3ccc(N4C(=O)C5(CC5)N=C4O)cn3)c21,0.0
59532,59532,C/C=C/C(c1nc2cc(Cl)c(Cl)cc2[nH]1)(C(F)(F)F)O,0.0
59533,59533,CC1(C)C(C)(C)OB(c2ccc3c(c2)[nH]c(=NC)s3)O1,0.0
59536,59536,COc1cc(-c2c3ccccc3c(O)nn2)ccc1NC(c1c2ccccc2n(CC2CCOC2)n1)=O,0.0
59537,59537,c1ccc(Cl)c(CC2(C#N)CCN(c3ccc(C(N)=O)nn3)CC2)c1,0.0
59538,59538,CC(c1ccc(C(O)=O)s1)N=C(NC1CCCC1)O,0.0
59539,59539,CNC(c1ccc(-c2ccc(-c3c(O)c(-c4nc5cc6c(cc5[nH]4)CNC6)n(C)n3)cc2)cn1)=O,0.0
59540,59540,Cc1c(CCCC(=O)O)c2ccccc2[nH]1,0.0
59541,59541,CCCCN=c1c(I)c(CCC(=O)OCC)[nH]c(=N)[nH]1,0.0
59542,59542,CCc1ccc(COc2ccnn2-c2cc(C(=O)O)ccn2)c(F)c1,0.0
59543,59543,C1CC1Cn1ccc(O)c(C(F)(F)F)c1=O,0.0
59544,59544,COc1c(Cl)cc(N2C(=O)C=CC2=O)cc1Cl,0.0
59545,59545,c1cc(NC(C23CCC(NCC(N4C[C@@H](F)C[C@H]4C#N)=O)(CC2)CC3)=O)ccc1Cl,0.0
59549,59549,Cc1cc(=N)[nH]c(C)c1CNC(c1nnc(Cc2ccc3c(c2)cc(Cl)cn3)n1C)=O,0.0
59551,59551,CCOC(N1CCC(n2c3c(cn2)c(N2CCOCC2)nc(-c2ccc(N)cc2)n3)CC1)=O,0.0
59552,59552,c1ccc(N2Cc3cc(O)ccc3S2(=O)=O)cc1,0.0
59558,59558,c1cc2ccc(-c3ccc[nH]3)c3c2c(c1)NC3=O,0.0
59560,59560,c1cc2cc(OC3CCC(C(F)(F)F)CC3)ccc2cc1CN1CC(C(=O)O)C1,0.0
59564,59564,c1cnnc2c1c(I)[nH]n2,0.0
59566,59566,CN(c1ccc(F)cc1F)c1ccc2c(N)[nH]nc2n1,0.0
59572,59572,c1ccc(Cl)c(CC(CN2CCC3(CC2)c2cc(F)ccc2CO3)C(=O)O)c1,0.0
59574,59574,COC(C1=Cc2cc(Br)ccc2N(C=O)CCC1)=O,0.0
59575,59575,COc1ccc(C2CC3(CCCCC3)N(CC(Cl)=O)C2=O)cc1,0.0
59578,59578,c1c(CO)c(F)c(Cl)cc1[N+]([O-])=O,0.0
59582,59582,C1CC(n2c(N)c(C(=N)O)c(-c3ccc(Oc4ccc(F)cc4Cl)cc3)n2)CN(C#N)C1,0.0
59583,59583,c1ccc(-n2c(=O)c3c[nH]c4ccc(N)cc4c-3n2)cc1,0.0
59585,59585,CCCCC12CCC(=O)C(C(C)=O)=C1c1ccc(O)c(Cl)c1C2,0.0
59586,59586,COCCCOc1cc2c(cc1OC)C=NC(CC(F)(F)F)C2,0.0
59588,59588,CN1CC[C@@]23[C@H]4CCC(=NO)[C@@H]2Oc2c(OC)ccc(c23)C[C@H]41,0.0
59589,59589,c1cc(F)c2c(c1)N(C(Cc1nc(Cl)cc(O)n1)=O)CC2,0.0
59594,59594,CC[C@H](C)n1c2cc(N=c3ccnc(N4CCC(C)(O)C(F)C4)[nH]3)ncc2c(N2CC3(C2)COC3)n1,0.0
59597,59597,Cn1ccc2ccc(-c3cc(NCCc4cccnc4)cc4c3nccn4)cc21,0.0
59598,59598,C(C#N)CSCc1csc(O)n1,0.0
59599,59599,CC(C)(C)OC(N1C2CCC1(C(=O)O)COC2)=O,0.0
59602,59602,c1cc(-n2ccc(=N)[nH]2)ccc1Br,0.0
59603,59603,CC(C)c1c(-c2ccc(Cl)cc2)c(=O)c2ccc3c(c2o1)[nH]nn3,0.0
59604,59604,CCn1cccc(-c2ccc([N+]([O-])=O)cc2OC)c1=O,0.0
59605,59605,CC(C)(C)OC(N1CCN(c2cccc(-n3c4cc(Cl)ncc4cn3)n2)CC(C)(OC)C1)=O,0.0
59607,59607,CCOC(C(C)(Cc1ccc(N)cc1C(F)(F)F)C(=O)OCC)=O,0.0
59610,59610,CCCn1c2c(nc1Br)C(c1ccc(Cl)cc1)N(c1cc(C)c(=O)n(C)c1)C2=O,0.0
59613,59613,c1cc(-c2cccc3c2ccnc3Nc2cccc(S(N)(=O)=O)c2)cc([N+]([O-])=O)c1,0.0
59614,59614,C(CO)COCCCOc1ccc2c(n1)OC1(CCOCC1)CNS2(=O)=O,0.0
59615,59615,c1cc(Oc2ccc(S(NC3(C(=NO)O)CCOC3)(=O)=O)cc2)ccc1F,0.0
59617,59617,CCCCN(Cc1ccc(C(F)(F)F)cc1)C(COc1ccc(C[C@@H](C(=O)O)OCC)cc1)=O,0.0
59619,59619,c1c(CN)cc(C(F)(F)F)nc1-c1cnc(C(F)(F)F)nc1,0.0
59620,59620,C1CCC2(C1)C(=O)N(C[C@@H]1CCNC1)C(c1ccc(Br)cc1)=N2,0.0
59621,59621,CC(C)(C)OC(N(C)C1CN(C2=Nc3c(cc(Br)cn3)N3CCN=C23)C1)=O,0.0
59622,59622,CCc1c2c(n(C(C)CC(=O)OCC)n1)CC1(CCOCC1)CN=C2O,0.0
59626,59626,Cc1cc(C)c2c(c1C)OCC2c1ccc(C=O)cc1,0.0
